1, 615, 1, 20318
1, 616, 0, 0
1, 617, 1, 2589
1, 618, 2, 3536
1, 619, 4, 83763
1, 620, 10, 76648
1, 621, 8, 13766
1, 622, 2, 3191
1, 623, 2, 12837
1, 624, 5, 21921
1, 625, 3, 12528
1, 626, 2, 19306
1, 627, 5, 21804
1, 628, 1, 2643
1, 629, 2, 10224
1, 630, 3, 36760
1, 631, 1, 1629
1, 632, 4, 17666
1, 633, 1, 7527
1, 634, 1, 2279
1, 635, 6, 653151
1, 636, 15, 311423
1, 637, 10, 30758
1, 638, 1, 18511
1, 639, 2, 23792
1, 640, 38, 640147
1, 641, 1, 10709
1, 642, 9, 26678
1, 643, 3, 10956
1, 644, 1, 7383
1, 645, 4, 62907
1, 646, 4, 21640
1, 647, 4, 12599
1, 648, 1, 24290
1, 649, 3, 18656
1, 650, 1, 81997
1, 651, 1, 425
1, 652, 12, 129187
1, 653, 5, 50694
1, 654, 32, 2022842
1, 655, 1, 2332
1, 656, 2, 172541
1, 657, 3, 75552
1, 658, 9, 192802
1, 659, 1, 63451
1, 660, 5, 417180
1, 661, 1, 1250
1, 662, 3, 89479
1, 663, 0, 0
1, 664, 1, 8736
1, 665, 4, 87684
1, 666, 9, 112382
1, 667, 2, 22405
1, 668, 1, 251876
1, 669, 1, 23830
1, 670, 1, 142339
1, 671, 2, 1545632
1, 672, 7, 516826
1, 673, 82, 928166
1, 674, 5, 4713
1, 675, 1, 74776
1, 676, 2, 22898
1, 677, 17, 555520
1, 678, 28, 347527
1, 679, 12, 43220
1, 680, 3, 16910
1, 681, 1, 43922
1, 682, 1, 30280
1, 683, 5, 154671
1, 684, 2, 19696
1, 685, 1, 973
1, 686, 2, 12773
1, 687, 7, 68156
1, 688, 1, 15015
1, 689, 8, 265662
1, 690, 3, 9905
1, 691, 7, 206156
1, 692, 1, 3903
1, 693, 3, 7178
1, 694, 1, 23099
1, 695, 1, 3848
1, 696, 2, 7369
1, 697, 1, 18584
1, 698, 1, 3349
1, 699, 7, 18705
1, 700, 1, 1811
1, 701, 10, 1152345
1, 702, 0, 0
1, 703, 1, 6768
1, 704, 3, 3154
1, 705, 1, 6696
1, 706, 15, 8266
1, 707, 1, 529
1, 708, 1, 728
1, 709, 1, 1795
1, 710, 14, 74806
1, 711, 1, 664
1, 712, 6, 18785
1, 713, 1, 7713
1, 714, 2, 5676
1, 715, 1, 846
1, 716, 1, 6434
1, 717, 10, 17165
1, 718, 1, 6718
1, 719, 27, 19459
1, 720, 1, 529
1, 721, 1, 1717
1, 722, 13, 16122
1, 723, 1, 594
1, 724, 5, 8295
1, 725, 2, 9440
1, 726, 1, 2093
1, 727, 1, 6310
1, 728, 1, 1231
1, 729, 36, 30483
1, 730, 1, 5915
1, 731, 1, 6184
1, 732, 1, 1259
1, 733, 40, 31959
1, 734, 1, 949
1, 735, 1, 630
1, 736, 5, 6786
1, 737, 1, 5999
1, 738, 2, 6892
1, 739, 1, 6318
1, 740, 13, 24909
1, 741, 12, 33709
1, 742, 2, 2391
1, 743, 1, 546
1, 744, 1, 1495
1, 745, 1, 640
1, 746, 1, 550
1, 747, 1, 8762
1, 748, 1, 586
1, 749, 10, 8635
1, 750, 1, 747
1, 751, 1, 579
1, 752, 18, 30478
1, 753, 1, 842
1, 754, 1, 610
1, 755, 21, 70945
1, 756, 1, 545
1, 757, 14, 15392
1, 758, 3, 4996
1, 759, 32, 70182
1, 760, 1, 6802
1, 761, 1, 6288
1, 762, 1, 3641
1, 763, 1, 742
1, 764, 1, 1027
1, 765, 1, 706
1, 766, 1, 1801
1, 767, 36, 812022
1, 768, 3, 51465
1, 769, 1, 4904
1, 770, 1, 4340
1, 771, 1, 19330
1, 772, 1, 6236
1, 773, 5, 78839
1, 774, 2, 50146
1, 775, 2, 33472
1, 776, 2, 35370
1, 777, 9, 45229
1, 778, 25, 550243
1, 779, 4, 6150
1, 780, 2, 10586
1, 781, 1, 1067
1, 782, 1, 1562
1, 783, 1, 2034
1, 784, 2, 4820
1, 785, 8, 177827
1, 786, 1, 1358
1, 787, 1, 14225
1, 788, 1, 604
1, 789, 1, 481
1, 790, 1, 6406
1, 791, 71, 1391661
1, 792, 2, 51037
1, 793, 1, 11689
1, 794, 1, 4945
1, 795, 1, 3418
1, 796, 15, 244097
1, 797, 5, 6580
1, 798, 1, 20318
1, 799, 0, 0
1, 800, 1, 2589
1, 801, 2, 3536
1, 802, 4, 83763
1, 803, 10, 76648
1, 804, 8, 13766
1, 805, 2, 3191
1, 806, 2, 12837
1, 807, 5, 21921
1, 808, 3, 12528
1, 809, 2, 19306
1, 810, 5, 21804
1, 811, 1, 2643
1, 812, 2, 10224
1, 813, 3, 36760
1, 814, 1, 1629
1, 815, 4, 17666
1, 816, 1, 7527
1, 817, 1, 2279
1, 818, 6, 653151
1, 819, 15, 311423
1, 820, 10, 30758
1, 821, 1, 18511
1, 822, 2, 23792
1, 823, 38, 640147
1, 824, 1, 10709
1, 825, 9, 26678
1, 826, 3, 10956
1, 827, 1, 7383
1, 828, 4, 62907
1, 829, 4, 21640
1, 830, 4, 12599
1, 831, 1, 24290
1, 832, 3, 18656
1, 833, 1, 81997
1, 834, 1, 425
1, 835, 12, 129187
1, 836, 5, 50694
1, 837, 32, 2022842
1, 838, 1, 2332
1, 839, 2, 172541
1, 840, 3, 75552
1, 841, 9, 192802
1, 842, 1, 63451
1, 843, 5, 417180
1, 844, 1, 1250
1, 845, 3, 89479
1, 846, 0, 0
1, 847, 1, 8736
1, 848, 4, 87684
1, 849, 9, 112382
1, 850, 2, 22405
1, 851, 1, 251876
1, 852, 1, 23830
1, 853, 1, 142339
1, 854, 2, 1545632
1, 855, 7, 516826
1, 856, 82, 928166
1, 857, 5, 4713
1, 858, 1, 74776
1, 859, 2, 22898
1, 860, 17, 555520
1, 861, 28, 347527
1, 862, 12, 43220
1, 863, 3, 16910
1, 864, 1, 43922
1, 865, 1, 30280
1, 866, 5, 154671
1, 867, 2, 19696
1, 868, 1, 973
1, 869, 2, 12773
1, 870, 7, 68156
1, 871, 1, 15015
1, 872, 8, 265662
1, 873, 3, 9905
1, 874, 7, 206156
1, 875, 1, 3903
1, 876, 3, 7178
1, 877, 1, 23099
1, 878, 1, 3848
1, 879, 2, 7369
1, 880, 1, 18584
1, 881, 1, 3349
1, 882, 7, 18705
1, 883, 1, 1811
1, 884, 10, 1152345
1, 885, 0, 0
1, 886, 1, 6768
1, 887, 3, 3154
1, 888, 1, 6696
1, 889, 15, 8266
1, 890, 1, 529
1, 891, 1, 728
1, 892, 1, 1795
1, 893, 14, 74806
1, 894, 1, 664
1, 895, 6, 18785
1, 896, 1, 7713
1, 897, 2, 5676
1, 898, 1, 846
1, 899, 1, 6434
1, 900, 10, 17165
1, 901, 1, 6718
1, 902, 27, 19459
1, 903, 1, 529
1, 904, 1, 1717
1, 905, 13, 16122
1, 906, 1, 594
1, 907, 5, 8295
1, 908, 2, 9440
1, 909, 1, 2093
1, 910, 1, 6310
1, 911, 1, 1231
1, 912, 36, 30483
1, 913, 1, 5915
1, 914, 1, 6184
1, 915, 1, 1259
1, 916, 40, 31959
1, 917, 1, 949
1, 918, 1, 630
1, 919, 5, 6786
1, 920, 1, 5999
1, 921, 2, 6892
1, 922, 1, 6318
1, 923, 13, 24909
1, 924, 12, 33709
1, 925, 2, 2391
1, 926, 1, 546
1, 927, 1, 1495
1, 928, 1, 640
1, 929, 1, 550
1, 930, 1, 8762
1, 931, 1, 586
1, 932, 10, 8635
1, 933, 1, 747
1, 934, 1, 579
1, 935, 18, 30478
1, 936, 1, 842
1, 937, 1, 610
1, 938, 21, 70945
1, 939, 1, 545
1, 940, 14, 15392
1, 941, 3, 4996
1, 942, 32, 70182
1, 943, 1, 6802
1, 944, 1, 6288
1, 945, 1, 3641
1, 946, 1, 742
1, 947, 1, 1027
1, 948, 1, 706
1, 949, 1, 1801
1, 950, 36, 812022
1, 951, 3, 51465
1, 952, 1, 4904
1, 953, 1, 4340
1, 954, 1, 19330
1, 955, 1, 6236
1, 956, 5, 78839
1, 957, 2, 50146
1, 958, 2, 33472
1, 959, 2, 35370
1, 960, 9, 45229
1, 961, 25, 550243
1, 962, 4, 6150
1, 963, 2, 10586
1, 964, 1, 1067
1, 965, 1, 1562
1, 966, 1, 2034
1, 967, 2, 4820
1, 968, 8, 177827
1, 969, 1, 1358
1, 970, 1, 14225
1, 971, 1, 604
1, 972, 1, 481
1, 973, 1, 6406
1, 974, 10, 575189
1, 975, 0, 0
1, 976, 173, 274340
1, 977, 1, 2854
1, 978, 0, 0
1, 979, 5, 85608
1, 980, 10, 6894
1, 981, 2, 1637
1, 982, 0, 0
1, 983, 9, 4588
1, 984, 0, 0
1, 985, 17, 49439
1, 986, 1, 1748
1, 987, 0, 0
1, 988, 0, 0
1, 989, 1, 1
1, 990, 2, 41552
1, 991, 4, 24566
1, 992, 14, 187815
1, 993, 1, 42
1, 994, 1, 2981
1, 995, 1, 1952
1, 996, 4, 454
1, 997, 0, 0
1, 998, 0, 0
1, 999, 0, 0
1, 1000, 0, 0
1, 1001, 0, 0
1, 1002, 1, 2307
1, 1003, 0, 0
1, 1004, 0, 0
1, 1005, 1, 679
1, 1006, 1, 403
1, 1007, 2, 2400
1, 1008, 1, 475
1, 1009, 2, 1323
1, 1010, 4, 4826
1, 1011, 1, 9288
1, 1012, 0, 0
1, 1013, 6, 2529
1, 1014, 1, 51
1, 1015, 2, 37229
1, 1016, 1, 3408
1, 1017, 50, 94365
1, 1018, 1, 2225
1, 1019, 12, 14268
1, 1020, 35, 3399
1, 1021, 3, 64
1, 1022, 139, 153719
1, 1023, 3, 7089
1, 1024, 8, 10161
1, 1025, 2, 2348
1, 1026, 13, 7858
1, 1027, 12, 6093
1, 1028, 23, 17400
1, 1029, 4, 76
1, 1030, 62, 82699
1, 1031, 45, 76719
1, 1032, 1, 2745
1, 1033, 12, 18428
1, 1034, 35, 16919
1, 1035, 3, 64
1, 1036, 139, 213905
1, 1037, 3, 8649
1, 1038, 8, 13281
1, 1039, 2, 2868
1, 1040, 13, 11498
1, 1041, 12, 11293
1, 1042, 23, 23640
1, 1043, 4, 76
1, 1044, 62, 102979
1, 1045, 11, 6321
1, 1046, 13, 1742
1, 1047, 9, 169
1, 1048, 13, 229
1, 1049, 43, 26470
1, 1050, 2, 36
1, 1051, 54, 19049
1, 1052, 95, 92364
1, 1053, 11, 1641
1, 1054, 13, 696
1, 1055, 45, 376
1, 1056, 1, 25
1, 1057, 12, 256
1, 1058, 35, 502
1, 1059, 3, 73
1, 1060, 139, 3065
1, 1061, 3, 111
1, 1062, 8, 250
1, 1063, 2, 63
1, 1064, 13, 395
1, 1065, 12, 254
1, 1066, 23, 505
1, 1067, 4, 88
1, 1068, 62, 1194
1, 1069, 11, 221
1, 1070, 13, 258
1, 1071, 9, 196
1, 1072, 13, 262
1, 1073, 43, 834
1, 1074, 2, 42
1, 1075, 54, 1038
1, 1076, 95, 1626
1, 1077, 9, 169
1, 1078, 13, 223
1, 1079, 43, 10350
1, 1080, 2, 36
1, 1081, 54, 11249
1, 1082, 95, 58564
1, 1083, 6, 12758
1, 1084, 1, 682
1, 1085, 337, 24229473
1, 1086, 1, 232
1, 1087, 179, 49724923
1, 1088, 4, 25150
1, 1089, 0, 0
1, 1090, 45, 762628
1, 1091, 4, 9996
1, 1092, 2, 33220
1, 1093, 1, 5565
1, 1094, 1, 29808
1, 1095, 31, 144841
1, 1096, 3, 51647
1, 1097, 2, 8740
1, 1098, 4, 80258
1, 1099, 4, 21214
1, 1100, 1, 944
1, 1101, 1, 1004
1, 1102, 3, 10423
1, 1103, 8, 78839
1, 1104, 0, 0
1, 1105, 1, 2870
1, 1106, 71, 2031068
1, 1107, 0, 0
1, 1108, 1, 1542
1, 1109, 0, 0
1, 1110, 1, 12913
1, 1111, 2, 80506
1, 1112, 1, 16621
1, 1113, 8, 25867
1, 1114, 2, 49947
1, 1115, 0, 0
1, 1116, 2, 58067
1, 1117, 15, 80713
1, 1118, 13, 43402
1, 1119, 1, 19915
1, 1120, 8, 37745
1, 1121, 2, 8849
1, 1122, 1, 44072
1, 1123, 2, 231786
1, 1124, 3, 629
1, 1125, 0, 0
1, 1126, 1, 47424
1, 1127, 0, 0
1, 1128, 1, 23192
1, 1129, 1, 14808
1, 1130, 1, 27352
1, 1131, 1, 14744
1, 1132, 0, 0
1, 1133, 1, 18680
1, 1134, 1, 43592
1, 1135, 0, 0
1, 1136, 1, 14480
1, 1137, 1, 18784
1, 1138, 0, 0
1, 1139, 1, 22768
1, 1140, 1, 22784
1, 1141, 1, 18672
1, 1142, 0, 0
1, 1143, 1, 14416
1, 1144, 1, 18736
1, 1145, 1, 77240
1, 1146, 0, 0
1, 1147, 1, 26792
1, 1148, 0, 0
1, 1149, 1, 6136
1, 1150, 1, 27136
1, 1151, 0, 0
1, 1152, 0, 0
1, 1153, 1, 14464
1, 1154, 0, 0
1, 1155, 0, 0
1, 1156, 1, 10344
1, 1157, 0, 0
1, 1158, 0, 0
1, 1159, 1, 14536
1, 1160, 0, 0
1, 1161, 1, 1212432
1, 1162, 1, 551120
1, 1163, 1, 1
1, 1164, 1, 22824
1, 1165, 0, 0
1, 1166, 1, 18648
1, 1167, 1, 6136
1, 1168, 0, 0
1, 1169, 0, 0
1, 1170, 1, 31008
1, 1171, 1, 59864
1, 1172, 1, 31176
1, 1173, 1, 39736
1, 1174, 1, 39864
1, 1175, 1, 18832
